date,impressions,uniques,clicks,CTR,Просмотр 1/4,Просмотр 1/2,Просмотр 3/4,Досмотр,VTR,ctr_percent,ctr_ratio,vtr_percent,vtr_ratio,freq
2025-01-12,6,1,6,100.0,6,4,3,3,50.0,100.0,1.0,50.0,0.5,6.0
2025-01-13,11,6,4,36.36,6,5,3,3,27.27,36.36,0.3636,27.27,0.2727,1.83
2025-01-14,33,15,10,30.3,14,11,7,5,15.15,30.3,0.303,15.15,0.1515,2.2
2025-01-15,41,9,11,26.83,10,9,7,5,12.2,26.83,0.2683,12.2,0.122,4.56
2025-01-16,27,6,1,3.7,9,6,6,6,22.22,3.7,0.037000000000000005,22.22,0.22219999999999998,4.5
2025-01-17,3,2,1,33.33,2,1,1,1,33.33,33.33,0.3333,33.33,0.3333,1.5
2025-01-19,1,1,0,0.0,1,1,1,1,100.0,0.0,0.0,100.0,1.0,1.0
2025-01-20,21,4,5,23.81,9,9,8,6,28.57,23.81,0.23809999999999998,28.57,0.2857,5.25
2025-01-21,6,4,2,33.33,3,2,2,1,16.67,33.33,0.3333,16.67,0.16670000000000001,1.5
2025-01-22,16,7,12,75.0,14,10,2,1,6.25,75.0,0.75,6.25,0.0625,2.29
2025-01-23,30,7,6,20.0,8,2,1,1,3.33,20.0,0.2,3.33,0.0333,4.29
2025-01-24,56,10,20,35.71,35,29,19,11,19.64,35.71,0.35710000000000003,19.64,0.19640000000000002,5.6
2025-01-25,1,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-26,5,5,4,80.0,2,1,1,1,20.0,80.0,0.8,20.0,0.2,1.0
2025-01-27,9,6,4,44.44,5,4,3,2,22.22,44.44,0.44439999999999996,22.22,0.22219999999999998,1.5
2025-01-28,22,8,3,13.64,15,13,10,8,36.36,13.64,0.1364,36.36,0.3636,2.75
2025-01-29,38,20,21,55.26,23,18,12,9,23.68,55.26,0.5526,23.68,0.2368,1.9
2025-01-30,123,97,4,3.25,27,15,12,11,8.94,3.25,0.0325,8.94,0.0894,1.27
2025-01-31,11,5,1,9.09,0,0,0,0,0.0,9.09,0.0909,0.0,0.0,2.2
2025-02-03,53,3,36,67.92,34,20,12,9,16.98,67.92,0.6792,16.98,0.1698,17.67
2025-02-04,34,8,20,58.82,10,7,5,4,11.76,58.82,0.5882000000000001,11.76,0.1176,4.25
2025-02-05,29,9,23,79.31,17,13,6,5,17.24,79.31,0.7931,17.24,0.1724,3.22
2025-02-06,17,6,13,76.47,6,2,1,1,5.88,76.47,0.7646999999999999,5.88,0.0588,2.83
2025-02-07,18,11,7,38.89,14,11,10,10,55.56,38.89,0.3889,55.56,0.5556,1.64
2025-02-09,3,2,0,0.0,2,2,2,2,66.67,0.0,0.0,66.67,0.6667000000000001,1.5
2025-02-10,40,14,24,60.0,30,19,19,16,40.0,60.0,0.6,40.0,0.4,2.86
2025-02-11,14,7,1,7.14,9,9,8,4,28.57,7.14,0.07139999999999999,28.57,0.2857,2.0
2025-02-12,62,17,13,20.97,32,20,17,13,20.97,20.97,0.2097,20.97,0.2097,3.65
2025-02-13,9966,9650,10,0.1,9053,8708,8493,8466,84.95,0.1,0.001,84.95,0.8495,1.03
2025-02-14,54,14,15,27.78,27,24,15,13,24.07,27.78,0.2778,24.07,0.2407,3.86
2025-02-17,23,7,8,34.78,15,13,13,13,56.52,34.78,0.3478,56.52,0.5652,3.29
2025-02-18,17,2,13,76.47,5,1,1,1,5.88,76.47,0.7646999999999999,5.88,0.0588,8.5
2025-02-19,2454,2293,42,1.71,2272,2201,2123,2104,85.74,1.71,0.0171,85.74,0.8573999999999999,1.07
2025-02-20,35,13,8,22.86,27,21,17,14,40.0,22.86,0.2286,40.0,0.4,2.69
2025-02-21,29,8,11,37.93,18,13,11,10,34.48,37.93,0.37929999999999997,34.48,0.3448,3.62
2025-02-22,25,2,1,4.0,24,24,25,25,100.0,4.0,0.04,100.0,1.0,12.5
2025-02-24,3085,989,41,1.33,2115,1744,1463,1232,39.94,1.33,0.013300000000000001,39.94,0.3994,3.12
2025-02-25,3041,839,54,1.78,2113,1736,1439,1244,40.91,1.78,0.0178,40.91,0.40909999999999996,3.62
2025-02-26,1313,428,50,3.81,902,747,623,544,41.43,3.81,0.0381,41.43,0.4143,3.07
2025-02-27,37,18,35,94.59,31,24,17,13,35.14,94.59,0.9459000000000001,35.14,0.3514,2.06
2025-02-28,51,16,32,62.75,36,31,25,22,43.14,62.75,0.6275,43.14,0.4314,3.19
2025-03-02,3,1,2,66.67,3,1,0,0,0.0,66.67,0.6667000000000001,0.0,0.0,3.0
2025-03-03,16,2,6,37.5,8,4,3,1,6.25,37.5,0.375,6.25,0.0625,8.0
2025-03-04,45,5,14,31.11,34,27,15,12,26.67,31.11,0.3111,26.67,0.2667,9.0
2025-03-05,26,9,22,84.62,6,4,4,3,11.54,84.62,0.8462000000000001,11.54,0.11539999999999999,2.89
2025-03-06,66,41,25,37.88,10,8,7,5,7.58,37.88,0.3788,7.58,0.0758,1.61
2025-03-07,19,10,16,84.21,5,4,4,2,10.53,84.21,0.8421,10.53,0.10529999999999999,1.9
2025-03-08,90,61,13,14.44,73,65,57,54,60.0,14.44,0.1444,60.0,0.6,1.48
2025-03-09,74,56,5,6.76,44,41,36,33,44.59,6.76,0.0676,44.59,0.4459,1.32
2025-03-10,166,90,41,24.7,80,67,56,48,28.92,24.7,0.247,28.92,0.2892,1.84
2025-03-11,243,153,27,11.11,89,74,65,56,23.05,11.11,0.11109999999999999,23.05,0.2305,1.59
2025-03-12,804,505,38,4.73,376,328,288,266,33.08,4.73,0.0473,33.08,0.3308,1.59
2025-03-13,684,472,43,6.29,313,273,257,244,35.67,6.29,0.0629,35.67,0.3567,1.45
2025-03-14,111,79,20,18.02,57,44,37,33,29.73,18.02,0.1802,29.73,0.2973,1.41
2025-03-15,4,3,2,50.0,3,3,3,1,25.0,50.0,0.5,25.0,0.25,1.33
2025-03-16,3,3,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
2025-03-17,37,17,33,89.19,13,6,2,1,2.7,89.19,0.8919,2.7,0.027000000000000003,2.18
2025-03-18,41,14,36,87.8,23,19,17,15,36.59,87.8,0.878,36.59,0.36590000000000006,2.93
2025-03-19,66540,33108,174,0.26,59694,53575,44358,41991,63.11,0.26,0.0026,63.11,0.6311,2.01
2025-03-20,32425,16777,141,0.43,29848,27200,23022,21142,65.2,0.43,0.0043,65.2,0.652,1.93
2025-03-21,68908,29557,309,0.45,63573,57108,51215,46433,67.38,0.45,0.0045000000000000005,67.38,0.6738,2.33
2025-03-22,34,6,28,82.35,18,15,14,13,38.24,82.35,0.8234999999999999,38.24,0.3824,5.67
2025-03-23,26,7,30,115.38,8,1,1,0,0.0,115.38,1.1538,0.0,0.0,3.71
2025-03-24,531270,88829,795,0.15,320049,281090,252270,230493,43.39,0.15,0.0015,43.39,0.4339,5.98
2025-03-25,941714,168436,1989,0.21,582857,534302,497878,468389,49.74,0.21,0.0021,49.74,0.4974,5.59
2025-03-26,938186,84350,1907,0.2,591011,560005,536083,513777,54.76,0.2,0.002,54.76,0.5476,11.12
2025-03-27,791671,79631,3476,0.44,498980,478820,462743,446825,56.44,0.44,0.0044,56.44,0.5644,9.94
2025-03-28,661157,47415,2422,0.37,418029,402743,390721,378612,57.27,0.37,0.0037,57.27,0.5727,13.94
2025-03-29,709789,52756,3680,0.52,450962,442443,431394,423267,59.63,0.52,0.0052,59.63,0.5963,13.45
2025-03-30,1059026,64545,4277,0.4,673354,657871,644002,629358,59.43,0.4,0.004,59.43,0.5943,16.41
2025-03-31,1308124,96897,6486,0.5,834138,804052,778001,754420,57.67,0.5,0.005,57.67,0.5767,13.5
2025-04-01,63833,6937,217,0.34,40016,38528,36158,35876,56.2,0.34,0.0034000000000000002,56.2,0.562,9.2
2025-04-02,709436,68769,3855,0.54,573545,559740,535326,495064,69.78,0.54,0.0054,69.78,0.6978,10.32
2025-04-03,1293996,243336,5897,0.46,1124153,1098406,1065747,1020475,78.86,0.46,0.0046,78.86,0.7886,5.32
2025-04-04,708437,107758,3725,0.53,572561,558979,536866,499998,70.58,0.53,0.0053,70.58,0.7058,6.57
2025-04-05,707388,109415,3651,0.52,568641,554682,531664,490162,69.29,0.52,0.0052,69.29,0.6929000000000001,6.47
2025-04-06,719975,119331,3583,0.5,569025,555532,533517,494349,68.66,0.5,0.005,68.66,0.6866,6.03
2025-04-07,721356,112840,3196,0.44,572645,559997,538654,499392,69.23,0.44,0.0044,69.23,0.6923,6.39
2025-04-08,726539,115388,3530,0.49,569709,557134,535467,495768,68.24,0.49,0.0049,68.24,0.6823999999999999,6.3
2025-04-09,726255,112329,3440,0.47,569819,558349,537667,501283,69.02,0.47,0.004699999999999999,69.02,0.6901999999999999,6.47
2025-04-10,726292,105248,3666,0.5,571465,565592,554109,535061,73.67,0.5,0.005,73.67,0.7367,6.9
2025-04-11,728081,96630,3303,0.45,572592,568702,561896,555027,76.23,0.45,0.0045000000000000005,76.23,0.7623000000000001,7.53
2025-04-12,728093,86980,3276,0.45,571041,567300,560401,553272,75.99,0.45,0.0045000000000000005,75.99,0.7598999999999999,8.37
2025-04-13,727522,95854,4108,0.56,573043,569514,562523,556079,76.43,0.56,0.005600000000000001,76.43,0.7643000000000001,7.59
2025-04-14,727849,93669,3565,0.49,574628,570996,563958,557403,76.58,0.49,0.0049,76.58,0.7658,7.77
2025-04-15,727604,90729,3242,0.45,574101,570269,563328,557105,76.57,0.45,0.0045000000000000005,76.57,0.7656999999999999,8.02
2025-04-16,728278,90701,2954,0.41,576232,572539,565678,559542,76.83,0.41,0.0040999999999999995,76.83,0.7683,8.03
2025-04-17,728516,86960,3297,0.45,574240,570401,563620,557164,76.48,0.45,0.0045000000000000005,76.48,0.7648,8.38
2025-04-18,729969,93547,3321,0.45,575000,571297,564919,558326,76.49,0.45,0.0045000000000000005,76.49,0.7648999999999999,7.8
2025-04-19,727175,90183,3749,0.52,574695,570555,563559,556074,76.47,0.52,0.0052,76.47,0.7646999999999999,8.06
2025-04-20,726917,97438,4175,0.57,575352,571232,564030,556724,76.59,0.57,0.005699999999999999,76.59,0.7659,7.46
2025-04-21,727758,95194,3722,0.51,572325,568045,560454,552847,75.97,0.51,0.0051,75.97,0.7597,7.64
2025-04-22,399254,46771,1770,0.44,324310,322109,317565,313477,78.52,0.44,0.0044,78.52,0.7852,8.54
2025-04-23,430085,41004,3133,0.73,392522,390134,384661,381334,88.66,0.73,0.0073,88.66,0.8865999999999999,10.49
2025-04-24,454482,52773,3270,0.72,411759,409639,404101,400891,88.21,0.72,0.0072,88.21,0.8820999999999999,8.61
2025-04-25,460446,56528,3370,0.73,411897,409754,404781,401586,87.22,0.73,0.0073,87.22,0.8722,8.15
2025-04-26,449126,39064,4701,1.05,411249,409044,402682,399152,88.87,1.05,0.0105,88.87,0.8887,11.5
2025-04-27,448841,54265,4863,1.08,410973,408896,403694,400186,89.16,1.08,0.0108,89.16,0.8916,8.27
2025-04-28,452724,46399,3354,0.74,412285,410176,405023,401838,88.76,0.74,0.0074,88.76,0.8876000000000001,9.76
2025-04-29,442745,43009,3084,0.7,406369,403985,398749,395168,89.25,0.7,0.006999999999999999,89.25,0.8925,10.29
2025-04-30,159742,17633,1003,0.63,141223,140404,137898,136066,85.18,0.63,0.0063,85.18,0.8518000000000001,9.06
2025-05-03,1,1,1,100.0,0,0,0,0,0.0,100.0,1.0,0.0,0.0,1.0
2025-05-05,123,6,14,11.38,36,30,25,20,16.26,11.38,0.11380000000000001,16.26,0.16260000000000002,20.5
2025-05-06,99,11,18,18.18,15,7,5,4,4.04,18.18,0.1818,4.04,0.0404,9.0
2025-05-07,358,15,51,14.25,17,15,12,11,3.07,14.25,0.1425,3.07,0.030699999999999998,23.87
2025-05-08,59,4,6,10.17,56,52,52,52,88.14,10.17,0.1017,88.14,0.8814,14.75
2025-05-09,21,4,0,0.0,21,21,21,20,95.24,0.0,0.0,95.24,0.9523999999999999,5.25
2025-05-10,23,5,24,104.35,9,7,4,4,17.39,104.35,1.0434999999999999,17.39,0.1739,4.6
2025-05-11,17,2,34,200.0,10,7,3,1,5.88,200.0,2.0,5.88,0.0588,8.5
2025-05-12,224,15,18,8.04,19,16,11,9,4.02,8.04,0.08039999999999999,4.02,0.04019999999999999,14.93
2025-05-13,61666,30649,646,1.05,2502,2352,2215,2006,3.25,1.05,0.0105,3.25,0.0325,2.01
2025-05-14,114088,64332,967,0.85,17736,17474,17173,16905,14.82,0.85,0.0085,14.82,0.1482,1.77
2025-05-15,20288,11847,93,0.46,17458,17165,16875,16625,81.94,0.46,0.0046,81.94,0.8194,1.71
2025-05-16,21092,9069,109,0.52,16432,16258,16043,15848,75.14,0.52,0.0052,75.14,0.7514,2.33
2025-05-17,26060,8302,180,0.69,15972,15830,15688,15574,59.76,0.69,0.0069,59.76,0.5976,3.14
2025-05-18,26014,8990,182,0.7,15907,15785,15593,15459,59.43,0.7,0.006999999999999999,59.43,0.5943,2.89
2025-05-19,24973,9089,168,0.67,15605,15445,15278,15154,60.68,0.67,0.0067,60.68,0.6068,2.75
2025-05-20,23531,7840,164,0.7,16732,16630,16546,16475,70.01,0.7,0.006999999999999999,70.01,0.7001000000000001,3.0
2025-05-21,86367,33932,442,0.51,73086,72414,71763,71289,82.54,0.51,0.0051,82.54,0.8254,2.55
2025-05-22,92805,27700,481,0.52,78900,78164,77404,76897,82.86,0.52,0.0052,82.86,0.8286,3.35
2025-05-23,56515,22007,208,0.37,51451,50976,50487,50143,88.73,0.37,0.0037,88.73,0.8873000000000001,2.57
2025-05-24,44504,18331,153,0.34,39413,39054,38652,38379,86.24,0.34,0.0034000000000000002,86.24,0.8623999999999999,2.43
2025-05-25,44484,19145,177,0.4,40333,39956,39546,39219,88.16,0.4,0.004,88.16,0.8815999999999999,2.32
2025-05-26,68666,25831,237,0.35,61995,61476,60835,60421,87.99,0.35,0.0034999999999999996,87.99,0.8798999999999999,2.66
2025-05-27,84884,22229,242,0.29,77263,76645,75932,75385,88.81,0.29,0.0029,88.81,0.8881,3.82
2025-05-28,105327,43908,299,0.28,94701,95111,95034,94787,89.99,0.28,0.0028000000000000004,89.99,0.8998999999999999,2.4
2025-05-29,177850,114390,887,0.5,153946,158125,160042,160822,90.43,0.5,0.005,90.43,0.9043000000000001,1.55
2025-05-30,170734,105097,1213,0.71,131268,134121,135110,134559,78.81,0.71,0.0070999999999999995,78.81,0.7881,1.62
2025-05-31,265647,159073,1882,0.71,187172,191703,193494,194343,73.16,0.71,0.0070999999999999995,73.16,0.7315999999999999,1.67
2025-06-01,321575,309369,3835,1.19,171279,180679,185787,187533,58.32,1.19,0.011899999999999999,58.32,0.5832,1.04
2025-06-02,274,96,6,2.19,56,32,24,23,8.39,2.19,0.0219,8.39,0.0839,2.85
2025-06-03,22302,9978,143,0.64,9529,9431,9338,9294,41.67,0.64,0.0064,41.67,0.4167,2.24
2025-06-04,40807,8365,8,0.02,37959,37714,37557,37386,91.62,0.02,0.0002,91.62,0.9162,4.88
2025-06-05,30144,7965,13,0.04,28513,28350,28244,28134,93.33,0.04,0.0004,93.33,0.9333,3.78
2025-06-06,26772,7137,20,0.07,25338,25143,25034,24934,93.13,0.07,0.0007000000000000001,93.13,0.9312999999999999,3.75
2025-06-07,30132,6675,23,0.08,28405,28197,28090,27974,92.84,0.08,0.0008,92.84,0.9284,4.51
2025-06-08,30139,8098,22,0.07,28342,28136,28017,27886,92.52,0.07,0.0007000000000000001,92.52,0.9251999999999999,3.72
2025-06-09,30342,8629,22,0.07,28640,28451,28314,28202,92.95,0.07,0.0007000000000000001,92.95,0.9295,3.52
2025-06-10,19195,4379,24,0.13,17659,17475,17387,17307,90.16,0.13,0.0013,90.16,0.9016,4.38
2025-06-11,19262,4486,26,0.13,18001,17856,17759,17678,91.78,0.13,0.0013,91.78,0.9178000000000001,4.29
2025-06-12,23871,6205,12,0.05,21430,21071,20917,20788,87.08,0.05,0.0005,87.08,0.8708,3.85
2025-06-13,24718,6743,1,0.0,22213,21838,21704,21563,87.24,0.0,0.0,87.24,0.8724,3.67
2025-06-14,15816,5865,12,0.08,12901,12636,12560,12498,79.02,0.08,0.0008,79.02,0.7902,2.7
2025-06-15,2081,1358,12,0.58,701,556,546,534,25.66,0.58,0.0058,25.66,0.2566,1.53
2025-06-16,31454,11622,38,0.12,26755,26366,26173,26022,82.73,0.12,0.0012,82.73,0.8273,2.71
2025-06-17,30480,8733,32,0.1,27962,27647,27455,27300,89.57,0.1,0.001,89.57,0.8956999999999999,3.49
2025-06-18,30589,11185,12,0.04,27421,27052,26846,26665,87.17,0.04,0.0004,87.17,0.8717,2.73
2025-06-19,32759,17080,45,0.14,28510,27868,27097,26615,81.24,0.14,0.0014000000000000002,81.24,0.8123999999999999,1.92
2025-06-20,30271,14049,9,0.03,26152,25612,24894,24423,80.68,0.03,0.0003,80.68,0.8068000000000001,2.15
2025-06-21,29762,16310,1,0.0,23118,22437,22329,22227,74.68,0.0,0.0,74.68,0.7468,1.82
2025-06-22,29867,16551,7,0.02,22764,21965,21871,21777,72.91,0.02,0.0002,72.91,0.7291,1.8
2025-06-23,30705,14776,20,0.07,25533,25034,24913,24810,80.8,0.07,0.0007000000000000001,80.8,0.8079999999999999,2.08
2025-06-24,30386,11213,62,0.2,26158,25771,25654,25559,84.11,0.2,0.002,84.11,0.8411,2.71
2025-06-25,249355,139082,1220,0.49,194752,184461,175772,168073,67.4,0.49,0.0049,67.4,0.674,1.79
2025-06-26,56532,19857,159,0.28,52624,52314,52083,51885,91.78,0.28,0.0028000000000000004,91.78,0.9178000000000001,2.85
2025-06-27,33155,12467,40,0.12,28677,28329,28166,28047,84.59,0.12,0.0012,84.59,0.8459,2.66
2025-06-28,30293,10644,2,0.01,26371,26149,26059,25965,85.71,0.01,0.0001,85.71,0.8571,2.85
2025-06-29,185,130,1,0.54,0,0,0,0,0.0,0.54,0.0054,0.0,0.0,1.42
2025-06-30,188,159,4,2.13,6,5,5,4,2.13,2.13,0.0213,2.13,0.0213,1.18
2025-07-01,5878,5744,58,0.99,3951,3710,3385,2822,48.01,0.99,0.009899999999999999,48.01,0.48009999999999997,1.02
2025-07-02,117,105,4,3.42,1,1,1,0,0.0,3.42,0.0342,0.0,0.0,1.11
2025-07-03,123,99,4,3.25,9,7,6,4,3.25,3.25,0.0325,3.25,0.0325,1.24
2025-07-04,129,103,3,2.33,12,12,12,4,3.1,2.33,0.0233,3.1,0.031,1.25
2025-07-05,123,112,1,0.81,0,0,0,0,0.0,0.81,0.008100000000000001,0.0,0.0,1.1
2025-07-06,131,111,12,9.16,13,13,13,15,11.45,9.16,0.0916,11.45,0.11449999999999999,1.18
2025-07-07,212,106,27,12.74,12,11,10,8,3.77,12.74,0.1274,3.77,0.0377,2.0
2025-07-08,118,84,2,1.69,8,5,5,5,4.24,1.69,0.0169,4.24,0.0424,1.4
2025-07-09,278,102,5,1.8,178,177,170,167,60.07,1.8,0.018000000000000002,60.07,0.6007,2.73
2025-07-10,699,579,6,0.86,267,226,212,199,28.47,0.86,0.0086,28.47,0.2847,1.21
2025-07-11,19,9,1,5.26,3,1,1,0,0.0,5.26,0.0526,0.0,0.0,2.11
2025-07-12,0,0,0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,
2025-07-14,5093,3221,8,0.16,2684,2145,1923,1837,36.07,0.16,0.0016,36.07,0.3607,1.58
2025-07-15,50,8,32,64.0,0,0,0,0,0.0,64.0,0.64,0.0,0.0,6.25
2025-07-16,74,5,13,17.57,6,5,2,0,0.0,17.57,0.1757,0.0,0.0,14.8
2025-07-17,198,20,32,16.16,50,39,35,31,15.66,16.16,0.1616,15.66,0.1566,9.9
2025-07-18,196,15,34,17.35,55,44,32,25,12.76,17.35,0.17350000000000002,12.76,0.1276,13.07
2025-07-21,3,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
2025-07-22,88,9,11,12.5,6,6,6,6,6.82,12.5,0.125,6.82,0.0682,9.78
2025-07-23,819,585,21,2.56,504,459,420,396,48.35,2.56,0.0256,48.35,0.48350000000000004,1.4
2025-07-24,1560,1510,15,0.96,3,3,2,2,0.13,0.96,0.0096,0.13,0.0013,1.03
2025-07-25,47,15,18,38.3,0,0,0,0,0.0,38.3,0.38299999999999995,0.0,0.0,3.13
2025-07-26,35,20,25,71.43,0,0,0,0,0.0,71.43,0.7143,0.0,0.0,1.75
2025-07-27,19,10,14,73.68,0,0,0,0,0.0,73.68,0.7368000000000001,0.0,0.0,1.9
2025-07-28,52,15,21,40.38,5,4,4,4,7.69,40.38,0.40380000000000005,7.69,0.07690000000000001,3.47
2025-07-29,36,12,24,66.67,4,4,4,4,11.11,66.67,0.6667000000000001,11.11,0.11109999999999999,3.0
2025-07-30,42,13,9,21.43,0,0,0,0,0.0,21.43,0.2143,0.0,0.0,3.23
2025-07-31,8066,5018,79,0.98,3523,2930,2743,2656,32.93,0.98,0.0098,32.93,0.3293,1.61
2025-08-01,52,4,3,5.77,7,4,3,1,1.92,5.77,0.057699999999999994,1.92,0.0192,13.0
2025-08-04,33,7,0,0.0,6,4,4,2,6.06,0.0,0.0,6.06,0.060599999999999994,4.71
2025-08-05,61,6,0,0.0,5,5,5,3,4.92,0.0,0.0,4.92,0.0492,10.17
2025-08-06,56,7,1,1.79,0,0,0,0,0.0,1.79,0.0179,0.0,0.0,8.0
2025-08-07,598,232,1,0.17,510,487,480,474,79.26,0.17,0.0017000000000000001,79.26,0.7926000000000001,2.58
2025-08-08,4064,1088,5,0.12,3684,3576,3510,3459,85.11,0.12,0.0012,85.11,0.8511,3.74
2025-08-09,13,9,0,0.0,8,8,8,8,61.54,0.0,0.0,61.54,0.6154,1.44
2025-08-10,11,7,0,0.0,4,4,4,4,36.36,0.0,0.0,36.36,0.3636,1.57
2025-08-11,11,5,2,18.18,5,3,3,3,27.27,18.18,0.1818,27.27,0.2727,2.2
2025-08-12,34,11,3,8.82,9,6,6,6,17.65,8.82,0.0882,17.65,0.1765,3.09
2025-08-13,78,3,1,1.28,47,43,38,34,43.59,1.28,0.0128,43.59,0.4359,26.0
2025-08-14,10380,3513,1331,12.82,9274,8455,7907,7459,71.86,12.82,0.1282,71.86,0.7186,2.95
2025-08-15,787,704,0,0.0,1,1,1,1,0.13,0.0,0.0,0.13,0.0013,1.12
2025-08-16,3,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
2025-08-18,6,3,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
2025-08-19,44,5,0,0.0,19,17,16,11,25.0,0.0,0.0,25.0,0.25,8.8
2025-08-20,98,5,3,3.06,0,0,0,0,0.0,3.06,0.030600000000000002,0.0,0.0,19.6
2025-08-21,15,1,1,6.67,15,13,12,10,66.67,6.67,0.0667,66.67,0.6667000000000001,15.0
2025-08-22,459,261,2,0.44,2,1,1,1,0.22,0.44,0.0044,0.22,0.0022,1.76
2025-08-25,3,1,1,33.33,2,2,2,2,66.67,33.33,0.3333,66.67,0.6667000000000001,3.0
2025-08-26,6,1,0,0.0,4,4,3,0,0.0,0.0,0.0,0.0,0.0,6.0
2025-08-27,4,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
2025-08-28,65219,30116,263,0.4,59557,55693,52196,49528,75.94,0.4,0.004,75.94,0.7594,2.17
2025-08-29,3358,1224,12,0.36,1989,1636,1266,1042,31.03,0.36,0.0036,31.03,0.3103,2.74
2025-09-01,433,145,4,0.92,269,216,177,149,34.41,0.92,0.0092,34.41,0.34409999999999996,2.99
2025-09-02,604,217,0,0.0,329,257,183,143,23.68,0.0,0.0,23.68,0.2368,2.78
2025-09-03,503,206,2,0.4,312,262,209,170,33.8,0.4,0.004,33.8,0.33799999999999997,2.44
2025-09-04,565,233,0,0.0,337,263,201,166,29.38,0.0,0.0,29.38,0.2938,2.42
2025-09-05,162,71,1,0.62,65,55,46,38,23.46,0.62,0.0062,23.46,0.2346,2.28
2025-09-06,190,78,0,0.0,128,103,75,58,30.53,0.0,0.0,30.53,0.3053,2.44
2025-09-07,75,43,0,0.0,18,15,8,5,6.67,0.0,0.0,6.67,0.0667,1.74
2025-09-08,262,121,2,0.76,133,101,78,63,24.05,0.76,0.0076,24.05,0.24050000000000002,2.17
2025-09-09,442,203,8,1.81,255,211,151,119,26.92,1.81,0.0181,26.92,0.2692,2.18
2025-09-10,420,136,1,0.24,248,192,166,139,33.1,0.24,0.0024,33.1,0.331,3.09
